,doc,index,ID,Tag,Value
579,300365251,32,300365251-32,,
580,300365251,33,300365251-33,,
581,300365251,34,300365251-34,,
582,300365251,35,300365251-35,,
583,300365251,36,300365251-36,,
584,300365251,37,300365251-37,,
585,300365251,38,300365251-38,,
586,300365251,39,300365251-39,,
587,300365251,40,300365251-40,,
588,300365251,41,300365251-41,,
589,300365251,42,300365251-42,,
590,300365251,43,300365251-43,,
591,300365251,44,300365251-44,,
592,300365251,45,300365251-45,,
593,300365251,46,300365251-46,,
594,300365251,47,300365251-47,,
595,300365251,48,300365251-48,,
596,300365251,49,300365251-49,,
597,300365251,50,300365251-50,,
598,300365251,51,300365251-51,,
599,300365251,52,300365251-52,,
600,300365251,53,300365251-53,,
601,300365251,54,300365251-54,,
602,300365251,55,300365251-55,,
603,300365251,56,300365251-56,,
604,300365251,57,300365251-57,,
605,300365251,58,300365251-58,,
606,300365251,59,300365251-59,,
607,300365251,60,300365251-60,,
608,300365251,61,300365251-61,,
609,300365251,62,300365251-62,,
610,300365251,63,300365251-63,,
611,300365251,64,300365251-64,,
612,300365251,65,300365251-65,,
613,300365251,66,300365251-66,資格申請締切日時,令和2年１月22日(水)１2時00分
614,300365251,67,300365251-67,,
615,300365251,68,300365251-68,,
616,300365251,69,300365251-69,,
617,300365251,71,300365251-71,,
618,300365251,72,300365251-72,,
619,300365251,73,300365251-73,,
620,300365251,74,300365251-74,,
621,300365251,75,300365251-75,,
622,300365251,76,300365251-76,,
623,300365251,77,300365251-77,,
624,300365251,78,300365251-78,,
625,300365251,79,300365251-79,,
626,300365251,80,300365251-80,,
627,300365251,81,300365251-81,,
628,300365251,82,300365251-82,,
629,300365251,83,300365251-83,,
630,300365251,84,300365251-84,,
631,300365251,85,300365251-85,,
632,300365251,86,300365251-86,入札書送付先,(１)本部（東京）
633,300365251,87,300365251-87,入札書送付先;資格申請送付先,(１)本部（東京）;(１)本部（東京）
634,300365251,88,300365251-88,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,(１)本部（東京）;(１)本部（東京）;(１)本部（東京）
635,300365251,89,300365251-89,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,(１)本部（東京）;(１)本部（東京）;(１)本部（東京）
636,300365251,90,300365251-90,質問箇所TEL/FAX,(１)本部（東京）
637,300365251,91,300365251-91,,
638,300365251,92,300365251-92,入札書送付先;入札書送付先部署/担当者名,(２)金属資源技術研究所（小坂）;(２)金属資源技術研究所（小坂）
639,300365251,93,300365251-93,入札書送付先部署/担当者名;質問箇所所属/担当者,(２)金属資源技術研究所（小坂）;(２)金属資源技術研究所（小坂）
640,300365251,94,300365251-94,入札書送付先部署/担当者名;質問箇所所属/担当者,(２)金属資源技術研究所（小坂）;(２)金属資源技術研究所（小坂）
641,300365251,95,300365251-95,入札書送付先部署/担当者名;質問箇所TEL/FAX,(２)金属資源技術研究所（小坂）;(２)金属資源技術研究所（小坂）
642,300365251,96,300365251-96,,
643,300365251,97,300365251-97,,
644,300365251,98,300365251-98,仕様書交付期限,令和2年１月22日（水）１2時00分
645,300365251,99,300365251-99,,
646,300365251,100,300365251-100,,
647,300365251,101,300365251-101,,
648,300365251,102,300365251-102,,
649,300365251,103,300365251-103,,
650,300365251,104,300365251-104,,
651,300365251,105,300365251-105,開札日時,日時令和2年１月24日（金）１１時00分（１）入札・開札の日時及び場所
652,300365251,107,300365251-107,開札場所,場所〒１05-000１東京都港区虎ノ門二丁目１0番１号（１）入札・開札の日時及び場所
653,300365251,108,300365251-108,開札場所,虎ノ門ツインビルディング西棟１3階（１）入札・開札の日時及び場所
654,300365251,109,300365251-109,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構１3G会議室（１）入札・開札の日時及び場所
655,300365251,110,300365251-110,,
656,300365251,111,300365251-111,,
657,300365251,112,300365251-112,,
658,300365251,113,300365251-113,,
659,300365251,114,300365251-114,,
660,300365251,115,300365251-115,,
661,300365251,116,300365251-116,,
662,300365251,117,300365251-117,,
663,300365251,118,300365251-118,,
664,300365251,119,300365251-119,,
665,300365251,120,300365251-120,,
666,300365251,121,300365251-121,,
667,300365251,122,300365251-122,,
668,300365251,123,300365251-123,,
669,300365251,124,300365251-124,,
670,300365251,125,300365251-125,,
671,300365251,126,300365251-126,,
672,300365251,127,300365251-127,,
673,300365251,128,300365251-128,,
674,300365251,129,300365251-129,,
675,300365251,130,300365251-130,,
676,300365251,131,300365251-131,,
677,300365251,132,300365251-132,,
678,300365251,133,300365251-133,,
679,300365251,134,300365251-134,,
680,300365251,135,300365251-135,,
681,300365251,136,300365251-136,,
682,300365251,137,300365251-137,,
683,300365251,138,300365251-138,,
684,300365251,139,300365251-139,,
685,300365251,141,300365251-141,,
686,300365251,142,300365251-142,,
687,300365251,143,300365251-143,,
688,300365251,144,300365251-144,,
689,300365251,145,300365251-145,,
690,300365251,146,300365251-146,,
691,300365251,147,300365251-147,,
692,300365251,148,300365251-148,,
693,300365251,149,300365251-149,,
694,300365251,150,300365251-150,,
695,300365251,151,300365251-151,,
696,300365251,152,300365251-152,,
697,300365251,153,300365251-153,,
698,300365251,154,300365251-154,,
699,300365251,155,300365251-155,,
700,300365251,156,300365251-156,,
701,300365251,157,300365251-157,,
702,300365251,158,300365251-158,,
703,300365251,159,300365251-159,,
704,300365251,160,300365251-160,,
705,300365251,161,300365251-161,,
706,300365251,162,300365251-162,,
707,300365251,163,300365251-163,,
708,300365251,164,300365251-164,,
709,300365251,165,300365251-165,,
710,300365251,166,300365251-166,,
711,300365251,167,300365251-167,,
712,300365251,168,300365251-168,,
713,300365251,169,300365251-169,,
714,300365251,170,300365251-170,,
715,300365251,171,300365251-171,,
716,300365251,172,300365251-172,,
717,300365251,173,300365251-173,,
718,300365251,174,300365251-174,,
719,300365251,175,300365251-175,,
720,300365251,176,300365251-176,,
721,300365251,177,300365251-177,,
722,300365251,178,300365251-178,,
723,300365251,179,300365251-179,,
724,300365251,180,300365251-180,,
725,300365251,181,300365251-181,,
726,300365251,182,300365251-182,,
727,300365551,1,300365551-1,,
728,300365551,2,300365551-2,,
729,300365551,3,300365551-3,公告日,令和2年1月15日入札公告
730,300365551,4,300365551-4,,
731,300365551,5,300365551-5,,
732,300365551,6,300365551-6,,
733,300365551,7,300365551-7,,
734,300365551,8,300365551-8,,
735,300365551,9,300365551-9,入札件名,2020年度技術センター電力購入（１）等
736,300365551,10,300365551-10,,
737,300365551,11,300365551-11,,
738,300365551,12,300365551-12,都道府県;需要場所(住所),千葉県;千葉県千葉市美浜区浜田一丁目２番２号（２）需要場所
739,300365551,13,300365551-13,施設名,独立行政法人石油天然ガス・金属鉱物資源機構石油天然ガス開発技術本部（２）需要場所
740,300365551,14,300365551-14,,
741,300365551,15,300365551-15,,
742,300365551,16,300365551-16,,
743,300365551,17,300365551-17,調達年度;調達終了日;調達開始日,2020年;2021年3月31日（;2020年４月1日
744,300365551,18,300365551-18,,
745,300365551,19,300365551-19,,
746,300365551,20,300365551-20,,
747,300365551,21,300365551-21,,
748,300365551,22,300365551-22,,
749,300365551,23,300365551-23,,
750,300365551,24,300365551-24,,
751,300365551,25,300365551-25,,
752,300365551,26,300365551-26,,
753,300365551,27,300365551-27,,
754,300365551,28,300365551-28,,
755,300365551,29,300365551-29,,
756,300365551,30,300365551-30,,
757,300365551,31,300365551-31,,
758,300365551,32,300365551-32,,
759,300365551,33,300365551-33,,
760,300365551,34,300365551-34,,
761,300365551,35,300365551-35,,
762,300365551,36,300365551-36,,
763,300365551,37,300365551-37,,
764,300365551,38,300365551-38,,
765,300365551,39,300365551-39,,
766,300365551,40,300365551-40,,
767,300365551,41,300365551-41,,
768,300365551,42,300365551-42,,
769,300365551,43,300365551-43,,
770,300365551,44,300365551-44,,
771,300365551,45,300365551-45,,
772,300365551,46,300365551-46,,
773,300365551,47,300365551-47,,
774,300365551,48,300365551-48,,
775,300365551,49,300365551-49,,
776,300365551,50,300365551-50,,
777,300365551,51,300365551-51,,
778,300365551,52,300365551-52,入札書送付先;資格申請送付先;質問箇所所属/担当者,(１)契約条項を示す場所及び問い合わせ先;(１)契約条項を示す場所及び問い合わせ先;(１)契約条項を示す場所及び問い合わせ先
779,300365551,53,300365551-53,資格申請送付先部署/担当者名;質問箇所所属/担当者,(１)契約条項を示す場所及び問い合わせ先;(１)契約条項を示す場所及び問い合わせ先
780,300365551,54,300365551-54,資格申請送付先部署/担当者名;質問箇所所属/担当者,(１)契約条項を示す場所及び問い合わせ先;(１)契約条項を示す場所及び問い合わせ先
781,300365551,55,300365551-55,質問箇所TEL/FAX,(１)契約条項を示す場所及び問い合わせ先
782,300365551,56,300365551-56,,
783,300365551,57,300365551-57,,
784,300365551,58,300365551-58,,
785,300365551,60,300365551-60,,
786,300365551,61,300365551-61,資格申請締切日時,令和2年３月2日(月)15時00分(３)一般競争入札参加
787,300365551,62,300365551-62,,
788,300365551,63,300365551-63,,
789,300365551,64,300365551-64,,
790,300365551,65,300365551-65,入札書締切日時;開札日時,令和2年3月9日(月)10時30分４入札及び開札;令和2年3月9日(月)10時30分４入札及び開札の日時場所
791,300365551,66,300365551-66,開札場所,〒261-0025千葉県千葉市美浜区浜田一丁目2番2号４入札及び開札の日時及び場所
792,300365551,67,300365551-67,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構技術センター４入札及び開札の日時及び場所
793,300365551,68,300365551-68,,
794,300365551,69,300365551-69,,
795,300365551,70,300365551-70,,
796,300365551,71,300365551-71,,
797,300365551,72,300365551-72,,
798,300365551,73,300365551-73,,
799,300365551,74,300365551-74,,
800,300365551,75,300365551-75,,
801,300365551,76,300365551-76,,
802,300365551,77,300365551-77,,
803,300365551,78,300365551-78,,
804,300365551,79,300365551-79,,
805,300365551,80,300365551-80,,
806,300365551,81,300365551-81,,
807,300365551,82,300365551-82,,
808,300365551,83,300365551-83,,
809,300365551,84,300365551-84,,
810,300365551,85,300365551-85,,
811,300365551,86,300365551-86,,
812,300365551,87,300365551-87,,
813,300365551,88,300365551-88,,
814,300365551,89,300365551-89,,
815,300365551,90,300365551-90,,
816,300365551,91,300365551-91,,
817,300365551,92,300365551-92,,
818,300365551,93,300365551-93,,
819,300365551,94,300365551-94,,
820,300365551,95,300365551-95,,
821,300365551,96,300365551-96,,
822,300365551,97,300365551-97,,
823,300365551,98,300365551-98,,
824,300365551,99,300365551-99,,
825,300365551,100,300365551-100,,
826,300365551,101,300365551-101,,
827,300365551,102,300365551-102,,
828,300365551,103,300365551-103,,
829,300365551,104,300365551-104,,
830,300365551,105,300365551-105,,
831,300365551,106,300365551-106,,
832,300365551,107,300365551-107,,
833,300365551,108,300365551-108,,
834,300365551,109,300365551-109,,
835,300365551,110,300365551-110,,
836,300365551,111,300365551-111,,
837,300365551,112,300365551-112,,
838,300365551,113,300365551-113,,
839,300365551,114,300365551-114,,
840,300365551,115,300365551-115,,
841,300365551,116,300365551-116,,
842,300365551,117,300365551-117,,
843,300365551,118,300365551-118,,
844,300365551,119,300365551-119,,
845,300365615,1,300365615-1,,
846,300365615,2,300365615-2,,
847,300365615,3,300365615-3,公告日,令和2年1月21日入札公告
848,300365615,4,300365615-4,,
849,300365615,5,300365615-5,,
850,300365615,6,300365615-6,,
851,300365615,7,300365615-7,,
852,300365615,8,300365615-8,入札件名,秋田国家石油備蓄基地特別高圧電力購入（令和2年度）
853,300365615,9,300365615-9,,
854,300365615,10,300365615-10,,
855,300365615,11,300365615-11,調達年度;調達終了日;調達開始日,令和2年;令和3年3月3１日;令和2年4月１日
856,300365615,12,300365615-12,都道府県;需要場所(住所),秋田県;秋田県男鹿市船川港船川字芦沢2１9番１
857,300365615,13,300365615-13,施設名;都道府県;需要場所(住所),秋田国家石油備蓄基地（４）需要場所;秋田県;秋田県男鹿市船川港船川字芦沢２１９番
858,300365615,14,300365615-14,,
859,300365615,15,300365615-15,,
860,300365615,16,300365615-16,,
861,300365615,17,300365615-17,,
862,300365615,18,300365615-18,,
863,300365615,19,300365615-19,,
864,300365615,20,300365615-20,,
865,300365615,21,300365615-21,,
866,300365615,22,300365615-22,,
867,300365615,23,300365615-23,,
868,300365615,24,300365615-24,,
869,300365615,25,300365615-25,,
870,300365615,26,300365615-26,,
871,300365615,27,300365615-27,,
872,300365615,28,300365615-28,,
873,300365615,29,300365615-29,,
874,300365615,30,300365615-30,,
875,300365615,31,300365615-31,,
876,300365615,32,300365615-32,,
877,300365615,33,300365615-33,,
878,300365615,34,300365615-34,,
879,300365615,35,300365615-35,,
880,300365615,36,300365615-36,,
881,300365615,37,300365615-37,,
882,300365615,38,300365615-38,,
883,300365615,39,300365615-39,,
884,300365615,40,300365615-40,,
885,300365615,41,300365615-41,,
886,300365615,42,300365615-42,,
887,300365615,43,300365615-43,,
888,300365615,44,300365615-44,,
889,300365615,45,300365615-45,,
890,300365615,46,300365615-46,,
891,300365615,47,300365615-47,,
892,300365615,48,300365615-48,,
893,300365615,49,300365615-49,,
894,300365615,50,300365615-50,,
895,300365615,51,300365615-51,,
896,300365615,52,300365615-52,,
897,300365615,53,300365615-53,,
898,300365615,54,300365615-54,,
899,300365615,55,300365615-55,,
900,300365615,56,300365615-56,質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先
901,300365615,57,300365615-57,質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先
902,300365615,58,300365615-58,質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先
903,300365615,59,300365615-59,質問箇所TEL/FAX;質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先;（１）一般競争入札参加申請書の提出場所及び問い合わせ先
904,300365615,60,300365615-60,質問箇所TEL/FAX;質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先;（１）一般競争入札参加申請書の提出場所及び問い合わせ先
905,300365615,61,300365615-61,質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先
906,300365615,62,300365615-62,,
907,300365615,63,300365615-63,,
908,300365615,64,300365615-64,,
909,300365615,65,300365615-65,,
910,300365615,66,300365615-66,,
911,300365615,67,300365615-67,資格申請締切日時,令和2年2月10日（月）12時一般競争入札参加
912,300365615,68,300365615-68,仕様書交付期限,令和2年2月12日(水)３
913,300365615,69,300365615-69,,
914,300365615,70,300365615-70,開札日時,令和2年2月1４日(金)15時50分４入札日時、場所
915,300365615,71,300365615-71,開札場所;開札日時,東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング４入札日時、場所;時
916,300365615,72,300365615-72,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構１9階会議室（２）入札場所東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング
917,300365615,73,300365615-73,開札日時,入札日時、場所
918,300365615,74,300365615-74,,
919,300365615,75,300365615-75,,
920,300365615,76,300365615-76,,
921,300365615,77,300365615-77,,
922,300365615,78,300365615-78,,
923,300365615,79,300365615-79,,
924,300365615,80,300365615-80,,
925,300365615,81,300365615-81,,
926,300365615,82,300365615-82,,
927,300365615,83,300365615-83,,
928,300365615,84,300365615-84,,
929,300365615,85,300365615-85,,
930,300365615,86,300365615-86,,
931,300365615,87,300365615-87,,
932,300365615,88,300365615-88,,
933,300365615,89,300365615-89,,
934,300365615,90,300365615-90,,
935,300365615,91,300365615-91,,
936,300365615,92,300365615-92,,
937,300365615,93,300365615-93,,
938,300365615,94,300365615-94,,
939,300365615,95,300365615-95,,
940,300365615,96,300365615-96,,
941,300365615,97,300365615-97,,
942,300365615,98,300365615-98,,
943,300365615,99,300365615-99,,
944,300365615,100,300365615-100,,
945,300365615,101,300365615-101,,
946,300365615,102,300365615-102,,
947,300365615,103,300365615-103,,
948,300365615,104,300365615-104,,
949,300365615,105,300365615-105,,
950,300365615,106,300365615-106,,
951,300365615,107,300365615-107,,
952,300365615,108,300365615-108,,
953,300365615,109,300365615-109,,
954,300365615,110,300365615-110,,
955,300365615,111,300365615-111,,
956,300365615,112,300365615-112,,
957,300365615,113,300365615-113,,
958,300365615,114,300365615-114,,
959,300365615,115,300365615-115,,
960,300365615,116,300365615-116,,
961,300365615,117,300365615-117,,
962,300365615,118,300365615-118,,
963,300365615,119,300365615-119,,
964,300365615,120,300365615-120,,
965,300365615,121,300365615-121,,
966,300365615,122,300365615-122,,
967,300365615,123,300365615-123,,
968,300365615,124,300365615-124,,
969,300365615,125,300365615-125,,
970,300365615,126,300365615-126,,
971,300365615,127,300365615-127,,
972,300365615,128,300365615-128,,
973,300365620,1,300365620-1,,
974,300365620,2,300365620-2,,
975,300365620,3,300365620-3,公告日,令和2年1月21日入札公告
976,300365620,4,300365620-4,,
977,300365620,5,300365620-5,,
978,300365620,6,300365620-6,,
979,300365620,7,300365620-7,,
980,300365620,8,300365620-8,入札件名,上五島国家石油備蓄基地高圧電力購入（令和2年度）
981,300365620,9,300365620-9,,
982,300365620,10,300365620-10,,
983,300365620,11,300365620-11,,
984,300365620,12,300365620-12,調達年度;調達終了日;調達開始日,令和2年;令和3年3月3１日;令和2年4月１日
985,300365620,13,300365620-13,都道府県;需要場所(住所),長崎県;長崎県南松浦郡新上五島町続浜ノ浦郷字折島8１8番4１１１
986,300365620,14,300365620-14,施設名;都道府県;需要場所(住所),上五島国家石油備蓄基地（４）需要場所浦浜浦;長崎県;長崎県南松浦郡新上五島町続浜ノ浦郷字折島８１８番４１１
987,300365620,15,300365620-15,,
988,300365620,16,300365620-16,,
989,300365620,17,300365620-17,,
990,300365620,18,300365620-18,,
991,300365620,19,300365620-19,,
992,300365620,20,300365620-20,,
993,300365620,21,300365620-21,,
994,300365620,22,300365620-22,,
995,300365620,23,300365620-23,,
996,300365620,24,300365620-24,,
997,300365620,25,300365620-25,,
998,300365620,26,300365620-26,,
999,300365620,27,300365620-27,,
1000,300365620,28,300365620-28,,
1001,300365620,29,300365620-29,,
1002,300365620,30,300365620-30,,
1003,300365620,31,300365620-31,,
1004,300365620,32,300365620-32,,
1005,300365620,33,300365620-33,,
1006,300365620,34,300365620-34,,
1007,300365620,35,300365620-35,,
1008,300365620,36,300365620-36,,
1009,300365620,37,300365620-37,,
1010,300365620,38,300365620-38,,
1011,300365620,39,300365620-39,,
1012,300365620,40,300365620-40,,
1013,300365620,41,300365620-41,,
1014,300365620,42,300365620-42,,
1015,300365620,43,300365620-43,,
1016,300365620,44,300365620-44,,
1017,300365620,45,300365620-45,,
1018,300365620,46,300365620-46,,
1019,300365620,47,300365620-47,,
1020,300365620,48,300365620-48,,
1021,300365620,49,300365620-49,,
1022,300365620,50,300365620-50,,
1023,300365620,51,300365620-51,,
1024,300365620,52,300365620-52,,
1025,300365620,53,300365620-53,,
1026,300365620,54,300365620-54,,
1027,300365620,55,300365620-55,,
1028,300365620,56,300365620-56,質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先
1029,300365620,57,300365620-57,質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先
1030,300365620,58,300365620-58,質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先
1031,300365620,59,300365620-59,質問箇所TEL/FAX;質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先;（１）一般競争入札参加申請書の提出場所及び問い合わせ先
1032,300365620,60,300365620-60,質問箇所TEL/FAX;質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先;（１）一般競争入札参加申請書の提出場所及び問い合わせ先
1033,300365620,61,300365620-61,質問箇所所属/担当者,（１）一般競争入札参加申請書の提出場所及び問い合わせ先
1034,300365620,62,300365620-62,,
1035,300365620,63,300365620-63,,
1036,300365620,64,300365620-64,,
1037,300365620,65,300365620-65,,
1038,300365620,66,300365620-66,資格申請締切日時,令和2年2月10日（月）12時一般競争入札参加
1039,300365620,67,300365620-67,仕様書交付期限,令和2年2月12日(水)３
1040,300365620,68,300365620-68,,
1041,300365620,69,300365620-69,開札日時,令和2年2月1４日(金)13時50分４入札日時、場所
1042,300365620,70,300365620-70,開札場所;開札日時,東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング４入札日時、場所;時
1043,300365620,71,300365620-71,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構１9階会議室（２）入札場所東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング
1044,300365620,72,300365620-72,,
1045,300365620,73,300365620-73,,
1046,300365620,74,300365620-74,,
1047,300365620,75,300365620-75,,
1048,300365620,76,300365620-76,,
1049,300365620,77,300365620-77,,
1050,300365620,78,300365620-78,,
1051,300365620,79,300365620-79,,
1052,300365620,80,300365620-80,,
1053,300365620,81,300365620-81,,
1054,300365620,82,300365620-82,,
1055,300365620,83,300365620-83,,
1056,300365620,84,300365620-84,,
1057,300365620,85,300365620-85,,
1058,300365620,86,300365620-86,,
1059,300365620,87,300365620-87,,
1060,300365620,88,300365620-88,,
1061,300365620,89,300365620-89,,
1062,300365620,90,300365620-90,,
1063,300365620,91,300365620-91,,
1064,300365620,92,300365620-92,,
1065,300365620,93,300365620-93,,
1066,300365620,94,300365620-94,,
1067,300365620,95,300365620-95,,
1068,300365620,96,300365620-96,,
1069,300365620,97,300365620-97,,
1070,300365620,98,300365620-98,,
1071,300365620,99,300365620-99,,
1072,300365620,100,300365620-100,,
1073,300365620,101,300365620-101,,
1074,300365620,102,300365620-102,,
1075,300365620,103,300365620-103,,
1076,300365620,104,300365620-104,,
1077,300365620,105,300365620-105,,
1078,300365620,106,300365620-106,,
1079,300365620,107,300365620-107,,
1080,300365620,108,300365620-108,,
1081,300365620,109,300365620-109,,
1082,300365620,110,300365620-110,,
1083,300365620,111,300365620-111,,
1084,300365620,112,300365620-112,,
1085,300365620,113,300365620-113,,
1086,300365620,114,300365620-114,,
1087,300365620,115,300365620-115,,
1088,300365620,116,300365620-116,,
1089,300365620,117,300365620-117,,
1090,300365620,118,300365620-118,,
1091,300365620,119,300365620-119,,
1092,300365620,120,300365620-120,,
1093,300365620,121,300365620-121,,
1094,300365620,122,300365620-122,,
1095,300365620,123,300365620-123,,
1096,300365620,124,300365620-124,,
1097,300365620,125,300365620-125,,
1098,300365698,1,300365698-1,,
1099,300365698,2,300365698-2,,
1100,300365698,3,300365698-3,公告日,令和2年1月28日入札公告
1101,300365698,4,300365698-4,,
1102,300365698,5,300365698-5,,
1103,300365698,6,300365698-6,,
1104,300365698,7,300365698-7,,
1105,300365698,8,300365698-8,入札件名,ESRI社製ArcGISソフトウェア保守ライセンスの購入について
1106,300365698,9,300365698-9,入札件名,入札対応案件ESRI社製ArcGISソフトウェア保守ライセンスの購入について
1107,300365698,10,300365698-10,,
1108,300365698,11,300365698-11,,
1109,300365698,12,300365698-12,調達終了日,令和2年4月１日(水
1110,300365698,13,300365698-13,都道府県;需要場所(住所),東京都;東京都港区虎ノ門二丁目１0番１号１
1111,300365698,14,300365698-14,施設名;都道府県;需要場所(住所),独立行政法人石油天然ガス・金属鉱物資源機構（４）納入場所;東京都;東京都港区虎ノ門二丁目１０番１号
1112,300365698,15,300365698-15,,
1113,300365698,16,300365698-16,,
1114,300365698,17,300365698-17,,
1115,300365698,18,300365698-18,,
1116,300365698,19,300365698-19,,
1117,300365698,20,300365698-20,,
1118,300365698,21,300365698-21,,
1119,300365698,22,300365698-22,,
1120,300365698,23,300365698-23,,
1121,300365698,24,300365698-24,,
1122,300365698,25,300365698-25,,
1123,300365698,26,300365698-26,,
1124,300365698,27,300365698-27,,
1125,300365698,28,300365698-28,,
1126,300365698,29,300365698-29,,
1127,300365698,30,300365698-30,,
1128,300365698,31,300365698-31,,
1129,300365698,32,300365698-32,,
1130,300365698,33,300365698-33,,
1131,300365698,34,300365698-34,,
1132,300365698,35,300365698-35,,
1133,300365698,36,300365698-36,,
1134,300365698,37,300365698-37,入札書締切日時;資格申請締切日時,令和2年2月13日（木）日15時;令和2年2月13日（木）日15時
1135,300365698,38,300365698-38,,
1136,300365698,39,300365698-39,,
1137,300365698,40,300365698-40,,
1138,300365698,41,300365698-41,,
1139,300365698,42,300365698-42,,
1140,300365698,43,300365698-43,,
1141,300365698,44,300365698-44,,
1142,300365698,45,300365698-45,,
1143,300365698,46,300365698-46,,
1144,300365698,47,300365698-47,,
1145,300365698,48,300365698-48,,
1146,300365698,49,300365698-49,,
1147,300365698,50,300365698-50,,
1148,300365698,51,300365698-51,資格申請締切日時,令和2年2月1３日(木)15時00分３一般競争
1149,300365698,52,300365698-52,,
1150,300365698,53,300365698-53,,
1151,300365698,54,300365698-54,,
1152,300365698,55,300365698-55,,
1153,300365698,56,300365698-56,,
1154,300365698,57,300365698-57,入札書送付先;資格申請送付先;質問箇所所属/担当者,（１）契約条項を示す場所及び問い合わせ先;（１）契約条項を示す場所及び問い合わせ先;（１）契約条項を示す場所及び問い合わせ先
1155,300365698,58,300365698-58,資格申請送付先部署/担当者名;質問箇所所属/担当者,（１）契約条項を示す場所及び問い合わせ先;（１）契約条項を示す場所及び問い合わせ先
1156,300365698,59,300365698-59,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,（１）契約条項を示す場所及び問い合わせ先;（１）契約条項を示す場所及び問い合わせ先;（１）契約条項を示す場所及び問い合わせ先
1157,300365698,60,300365698-60,,
1158,300365698,61,300365698-61,質問箇所TEL/FAX,（１）契約条項を示す場所及び問い合わせ先
1159,300365698,62,300365698-62,,
1160,300365698,63,300365698-63,,
1161,300365698,64,300365698-64,入札書締切日時,令和２年２月7日（金）17
1162,300365698,66,300365698-66,,
1163,300365698,67,300365698-67,,
1164,300365698,68,300365698-68,,
1165,300365698,69,300365698-69,入札書締切日時,令和2年2月18日（火）10時15分（
1166,300365698,70,300365698-70,,
1167,300365698,71,300365698-71,,
1168,300365698,72,300365698-72,開札日時,令和2年2月18日（火）10時30分（５）開札の日時
1169,300365698,73,300365698-73,開札場所,〒261-002５千葉県千葉市美浜区浜田一丁目2番2号（５）開札の日時及び場所
1170,300365698,74,300365698-74,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構技術センター（５）開札の日時及び場所
1171,300365698,75,300365698-75,,
1172,300365698,76,300365698-76,,
1173,300365698,77,300365698-77,,
1174,300365698,78,300365698-78,,
1175,300365698,79,300365698-79,,
1176,300365698,80,300365698-80,,
1177,300365698,81,300365698-81,,
1178,300365698,82,300365698-82,,
1179,300365698,83,300365698-83,,
1180,300365698,84,300365698-84,,
1181,300365698,85,300365698-85,,
1182,300365698,86,300365698-86,,
1183,300365698,87,300365698-87,,
1184,300365698,88,300365698-88,,
1185,300365698,89,300365698-89,,
1186,300365698,90,300365698-90,,
1187,300365698,91,300365698-91,,
1188,300365698,92,300365698-92,,
1189,300365698,93,300365698-93,,
1190,300365698,95,300365698-95,,
1191,300365698,96,300365698-96,,
1192,300365698,97,300365698-97,,
1193,300365698,98,300365698-98,,
1194,300365698,99,300365698-99,,
1195,300365698,100,300365698-100,,
1196,300365698,101,300365698-101,,
1197,300365698,102,300365698-102,,
1198,300365698,103,300365698-103,,
1199,300365698,104,300365698-104,,
1200,300365698,105,300365698-105,,
1201,300365698,106,300365698-106,,
1202,300365698,107,300365698-107,,
1203,300365698,108,300365698-108,,
1204,300365698,109,300365698-109,,
1205,300365698,110,300365698-110,,
1206,300365698,111,300365698-111,,
1207,300365698,112,300365698-112,,
1208,300365698,113,300365698-113,,
1209,300365698,114,300365698-114,,
1210,300365698,115,300365698-115,,
1211,300365698,116,300365698-116,,
1212,300365698,117,300365698-117,,
1213,300365698,118,300365698-118,,
1214,300365698,119,300365698-119,,
1215,300365698,120,300365698-120,,
1216,300365698,121,300365698-121,,
1217,300365698,122,300365698-122,,
1218,300365698,123,300365698-123,,
1219,300365698,124,300365698-124,,
1220,300365698,125,300365698-125,,
