,doc,index,ID,Tag,Value
684,300359912,60,300359912-60,開札日時,平成３１年２月７日（木）１４時３０分
685,300359912,61,300359912-61,開札場所,東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング
686,300359912,62,300359912-62,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構１３階会議室
687,300359912,63,300359912-63,,
688,300359912,64,300359912-64,,
689,300359912,65,300359912-65,,
690,300359912,66,300359912-66,,
691,300359912,67,300359912-67,,
692,300359912,68,300359912-68,,
693,300359912,69,300359912-69,,
694,300359912,70,300359912-70,,
695,300359912,71,300359912-71,,
696,300359912,72,300359912-72,,
697,300359912,73,300359912-73,,
698,300359912,74,300359912-74,,
699,300359912,75,300359912-75,,
700,300359912,76,300359912-76,,
701,300359912,77,300359912-77,,
702,300359912,78,300359912-78,,
703,300359912,79,300359912-79,,
704,300359912,80,300359912-80,,
705,300359912,81,300359912-81,,
706,300359912,82,300359912-82,,
707,300359912,83,300359912-83,,
708,300359912,84,300359912-84,,
709,300359912,85,300359912-85,,
710,300359912,86,300359912-86,,
711,300359912,87,300359912-87,,
712,300359912,88,300359912-88,,
713,300359912,89,300359912-89,,
714,300359912,90,300359912-90,,
715,300359912,91,300359912-91,,
716,300359912,92,300359912-92,,
717,300359912,93,300359912-93,,
718,300359912,94,300359912-94,,
719,300359912,95,300359912-95,,
720,300359912,96,300359912-96,,
721,300359912,97,300359912-97,,
722,300359912,98,300359912-98,,
723,300359912,99,300359912-99,,
724,300359912,100,300359912-100,,
725,300359912,101,300359912-101,,
726,300359912,102,300359912-102,,
727,300359912,103,300359912-103,,
728,300359912,104,300359912-104,,
729,300359912,105,300359912-105,,
730,300359912,106,300359912-106,,
731,300359912,107,300359912-107,,
732,300359912,108,300359912-108,,
733,300359912,109,300359912-109,,
734,300359912,110,300359912-110,,
735,300359912,111,300359912-111,,
736,300359912,112,300359912-112,,
737,300359912,113,300359912-113,,
738,300359912,114,300359912-114,,
739,300359912,115,300359912-115,,
740,300359912,116,300359912-116,,
741,300359912,117,300359912-117,,
742,300364835,1,300364835-1,,
743,300364835,2,300364835-2,,
744,300364835,3,300364835-3,公告日,令和元年11月25日
745,300364835,4,300364835-4,,
746,300364835,5,300364835-5,,
747,300364835,6,300364835-6,,
748,300364835,7,300364835-7,,
749,300364835,8,300364835-8,,
750,300364835,9,300364835-9,入札件名,自然力活用型坑廃水処理調査研究の現地試験に関する電気、計装関連工事
751,300364835,10,300364835-10,,
752,300364835,11,300364835-11,都道府県;需要場所(住所),秋田県;秋田県大館市
753,300364835,12,300364835-12,,
754,300364835,13,300364835-13,,
755,300364835,14,300364835-14,,
756,300364835,15,300364835-15,,
757,300364835,16,300364835-16,,
758,300364835,17,300364835-17,調達終了日;調達開始日,令和2年2月28日;契約締結日
759,300364835,18,300364835-18,,
760,300364835,19,300364835-19,,
761,300364835,20,300364835-20,,
762,300364835,21,300364835-21,,
763,300364835,22,300364835-22,,
764,300364835,23,300364835-23,,
765,300364835,24,300364835-24,,
766,300364835,25,300364835-25,,
767,300364835,26,300364835-26,,
768,300364835,27,300364835-27,,
769,300364835,28,300364835-28,,
770,300364835,29,300364835-29,,
771,300364835,30,300364835-30,,
772,300364835,31,300364835-31,,
773,300364835,32,300364835-32,,
774,300364835,34,300364835-34,,
775,300364835,35,300364835-35,,
776,300364835,36,300364835-36,,
777,300364835,37,300364835-37,,
778,300364835,38,300364835-38,,
779,300364835,39,300364835-39,,
780,300364835,40,300364835-40,,
781,300364835,41,300364835-41,,
782,300364835,42,300364835-42,,
783,300364835,43,300364835-43,,
784,300364835,44,300364835-44,資格申請締切日時,令和元年１２月１６日（月）１７時００分まで
785,300364835,45,300364835-45,,
786,300364835,46,300364835-46,,
787,300364835,47,300364835-47,,
788,300364835,48,300364835-48,,
789,300364835,49,300364835-49,,
790,300364835,50,300364835-50,,
791,300364835,51,300364835-51,,
792,300364835,52,300364835-52,,
793,300364835,53,300364835-53,,
794,300364835,54,300364835-54,,
795,300364835,55,300364835-55,,
796,300364835,56,300364835-56,,
797,300364835,57,300364835-57,,
798,300364835,58,300364835-58,質問箇所所属/担当者,〒105-0001東京都港区虎ノ門二丁目１０番１号
799,300364835,59,300364835-59,資格申請送付先部署/担当者名;質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構
800,300364835,60,300364835-60,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所TEL/FAX;質問箇所所属/担当者,金属環境事業部TEL：03-6758-8032、FAX：03-6758-8062;金属環境事業部TEL：03-6758-8032、FAX：03-6758-8062;金属環境事業部TEL：03-6758-8032、FAX：03-6758-8062;金属環境事業部TEL：03-6758-8032、FAX：03-6758-8062
801,300364835,61,300364835-61,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所TEL/FAX;質問箇所所属/担当者,調査技術課濱井昂弥TEL：03-6758-8415;調査技術課濱井昂弥TEL：03-6758-8415;調査技術課濱井昂弥TEL：03-6758-8415;調査技術課濱井昂弥TEL：03-6758-8415
802,300364835,62,300364835-62,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所TEL/FAX;質問箇所所属/担当者,青木良介TEL：03-6758-8515;青木良介TEL：03-6758-8515;青木良介TEL：03-6758-8515;青木良介TEL：03-6758-8515
803,300364835,63,300364835-63,,
804,300364835,64,300364835-64,,
805,300364835,65,300364835-65,,
806,300364835,67,300364835-67,仕様書交付期限,令和元年１２月４日（水）１４時００分
807,300364835,68,300364835-68,,
808,300364835,69,300364835-69,,
809,300364835,70,300364835-70,,
810,300364835,71,300364835-71,,
811,300364835,72,300364835-72,,
812,300364835,73,300364835-73,,
813,300364835,74,300364835-74,,
814,300364835,75,300364835-75,,
815,300364835,76,300364835-76,開札日時,令和元年１２月１９日（木）１４時００分～
816,300364835,77,300364835-77,開札場所,〒017-0202秋田県鹿角郡小坂町小坂鉱山字古館９-３
817,300364835,78,300364835-78,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構
818,300364835,79,300364835-79,開札場所,金属資源技術研究所2階会議室
819,300364835,80,300364835-80,,
820,300364835,81,300364835-81,,
821,300364835,82,300364835-82,,
822,300364835,83,300364835-83,,
823,300364835,84,300364835-84,,
824,300364835,85,300364835-85,,
825,300364835,86,300364835-86,,
826,300364835,87,300364835-87,,
827,300364835,88,300364835-88,,
828,300364835,89,300364835-89,,
829,300364835,90,300364835-90,,
830,300364835,91,300364835-91,,
831,300364835,92,300364835-92,,
832,300364835,93,300364835-93,,
833,300364835,94,300364835-94,,
834,300364835,95,300364835-95,,
835,300364835,96,300364835-96,,
836,300364835,97,300364835-97,,
837,300364835,98,300364835-98,,
838,300364835,100,300364835-100,,
839,300364835,101,300364835-101,,
840,300364835,102,300364835-102,,
841,300364835,103,300364835-103,,
842,300364835,104,300364835-104,,
843,300364835,105,300364835-105,,
844,300364835,106,300364835-106,,
845,300364835,107,300364835-107,,
846,300364835,108,300364835-108,,
847,300364835,109,300364835-109,,
848,300364835,110,300364835-110,,
849,300364835,111,300364835-111,,
850,300364835,112,300364835-112,,
851,300364835,113,300364835-113,,
852,300364835,114,300364835-114,,
853,300364835,115,300364835-115,,
854,300364835,116,300364835-116,,
855,300364835,117,300364835-117,,
856,300364835,118,300364835-118,,
857,300364835,119,300364835-119,,
858,300364835,120,300364835-120,,
859,300364835,121,300364835-121,,
860,300364835,122,300364835-122,,
861,300364835,123,300364835-123,,
862,300364835,124,300364835-124,,
863,300364835,125,300364835-125,,
864,300364835,126,300364835-126,,
865,300364835,127,300364835-127,,
866,300364835,128,300364835-128,,
867,300364835,129,300364835-129,,
868,300364835,130,300364835-130,,
869,300364835,131,300364835-131,,
870,300365552,1,300365552-1,,
871,300365552,2,300365552-2,,
872,300365552,3,300365552-3,公告日,令和2年1月15日
873,300365552,4,300365552-4,,
874,300365552,5,300365552-5,,
875,300365552,6,300365552-6,,
876,300365552,7,300365552-7,,
877,300365552,8,300365552-8,入札件名,２０２０年度柏崎テストフィールド電力購入
878,300365552,9,300365552-9,,
879,300365552,10,300365552-10,,
880,300365552,11,300365552-11,都道府県;需要場所(住所),新潟県;新潟県柏崎市大字平井690番地
881,300365552,12,300365552-12,施設名,独立行政法人石油天然ガス・金属鉱物資源機構柏崎テストフィールド
882,300365552,13,300365552-13,,
883,300365552,14,300365552-14,,
884,300365552,15,300365552-15,,
885,300365552,16,300365552-16,調達年度;調達終了日;調達開始日,２０２０年;２０２１年３月３１日;２０２０年４月１日
886,300365552,17,300365552-17,,
887,300365552,18,300365552-18,,
888,300365552,19,300365552-19,,
889,300365552,20,300365552-20,,
890,300365552,21,300365552-21,,
891,300365552,22,300365552-22,,
892,300365552,23,300365552-23,,
893,300365552,24,300365552-24,,
894,300365552,25,300365552-25,,
895,300365552,26,300365552-26,,
896,300365552,27,300365552-27,,
897,300365552,28,300365552-28,,
898,300365552,29,300365552-29,,
899,300365552,30,300365552-30,,
900,300365552,31,300365552-31,,
901,300365552,32,300365552-32,,
902,300365552,33,300365552-33,,
903,300365552,34,300365552-34,,
904,300365552,35,300365552-35,,
905,300365552,36,300365552-36,,
906,300365552,37,300365552-37,,
907,300365552,38,300365552-38,,
908,300365552,39,300365552-39,,
909,300365552,40,300365552-40,,
910,300365552,41,300365552-41,,
911,300365552,42,300365552-42,,
912,300365552,43,300365552-43,,
913,300365552,44,300365552-44,,
914,300365552,45,300365552-45,,
915,300365552,46,300365552-46,,
916,300365552,47,300365552-47,,
917,300365552,48,300365552-48,,
918,300365552,49,300365552-49,,
919,300365552,50,300365552-50,,
920,300365552,51,300365552-51,,
921,300365552,52,300365552-52,,
922,300365552,53,300365552-53,,
923,300365552,54,300365552-54,入札書送付先;資格申請送付先;質問箇所所属/担当者,〒261-0025千葉県千葉市美浜区浜田一丁目2番2号;〒261-0025千葉県千葉市美浜区浜田一丁目2番2号;〒261-0025千葉県千葉市美浜区浜田一丁目2番2号
924,300365552,55,300365552-55,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構
925,300365552,56,300365552-56,質問箇所所属/担当者,石油天然ガス開発技術本部管理・研修部管理課（担当：太田、瀬沼）
926,300365552,57,300365552-57,質問箇所TEL/FAX,Tel:043-276-4300E-mail:trc-nyuusatsu30@jogmec.go.jp
927,300365552,58,300365552-58,,
928,300365552,59,300365552-59,仕様書交付期限;入札書締切日時,令和2年2月4日;令和2年2月4
929,300365552,62,300365552-62,,
930,300365552,63,300365552-63,資格申請締切日時,令和2年2月17日（月）15時00分
931,300365552,64,300365552-64,,
932,300365552,65,300365552-65,,
933,300365552,66,300365552-66,,
934,300365552,67,300365552-67,開札日時,令和2年2月20日（木）10時30分
935,300365552,68,300365552-68,開札場所,〒261-0025千葉県千葉市美浜区浜田一丁目2番2号
936,300365552,69,300365552-69,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構技術センター
937,300365552,70,300365552-70,,
938,300365552,71,300365552-71,,
939,300365552,72,300365552-72,,
940,300365552,73,300365552-73,,
941,300365552,74,300365552-74,,
942,300365552,75,300365552-75,,
943,300365552,76,300365552-76,,
944,300365552,77,300365552-77,,
945,300365552,78,300365552-78,,
946,300365552,79,300365552-79,,
947,300365552,80,300365552-80,,
948,300365552,81,300365552-81,,
949,300365552,82,300365552-82,,
950,300365552,83,300365552-83,,
951,300365552,84,300365552-84,,
952,300365552,85,300365552-85,,
953,300365552,86,300365552-86,,
954,300365552,87,300365552-87,,
955,300365552,88,300365552-88,,
956,300365552,89,300365552-89,,
957,300365552,90,300365552-90,,
958,300365552,91,300365552-91,,
959,300365552,92,300365552-92,,
960,300365552,93,300365552-93,,
961,300365552,94,300365552-94,,
962,300365552,95,300365552-95,,
963,300365552,96,300365552-96,,
964,300365552,97,300365552-97,,
965,300365552,98,300365552-98,,
966,300365552,99,300365552-99,,
967,300365552,100,300365552-100,,
968,300365552,101,300365552-101,,
969,300365552,102,300365552-102,,
970,300365552,103,300365552-103,,
971,300365552,104,300365552-104,,
972,300365552,105,300365552-105,,
973,300365552,106,300365552-106,,
974,300365552,107,300365552-107,,
975,300365552,108,300365552-108,,
976,300365552,109,300365552-109,,
977,300365552,110,300365552-110,,
978,300365552,111,300365552-111,,
979,300365552,112,300365552-112,,
980,300365552,113,300365552-113,,
981,300365552,114,300365552-114,,
982,300365552,115,300365552-115,,
983,300365552,116,300365552-116,,
984,300365552,117,300365552-117,,
985,300365552,118,300365552-118,,
986,300365552,119,300365552-119,,
987,300365552,120,300365552-120,,
988,300365552,121,300365552-121,,
989,300365552,122,300365552-122,,
990,300365619,1,300365619-1,,
991,300365619,2,300365619-2,,
992,300365619,3,300365619-3,公告日,令和２年１月２１日
993,300365619,4,300365619-4,,
994,300365619,5,300365619-5,,
995,300365619,6,300365619-6,,
996,300365619,7,300365619-7,,
997,300365619,8,300365619-8,入札件名,白島国家石油備蓄基地（本土側事務所及び白島展示館）
998,300365619,9,300365619-9,入札件名,高圧電力購入（令和２年度）
999,300365619,10,300365619-10,,
1000,300365619,11,300365619-11,,
1001,300365619,12,300365619-12,調達年度;調達終了日;調達開始日,令和２年;令和３年３月３１日;令和２年４月１日
1002,300365619,13,300365619-13,都道府県;需要場所(住所),福岡県;福岡県北九州市若松区響町一丁目１０８番
1003,300365619,14,300365619-14,施設名,白島国家石油備蓄基地（本土側事務所及び白島展示館）
1004,300365619,15,300365619-15,,
1005,300365619,16,300365619-16,,
1006,300365619,17,300365619-17,,
1007,300365619,18,300365619-18,,
1008,300365619,19,300365619-19,,
1009,300365619,20,300365619-20,,
1010,300365619,21,300365619-21,,
1011,300365619,22,300365619-22,,
1012,300365619,23,300365619-23,,
1013,300365619,24,300365619-24,,
1014,300365619,25,300365619-25,,
1015,300365619,26,300365619-26,,
1016,300365619,27,300365619-27,,
1017,300365619,28,300365619-28,,
1018,300365619,29,300365619-29,,
1019,300365619,30,300365619-30,,
1020,300365619,31,300365619-31,,
1021,300365619,32,300365619-32,,
1022,300365619,33,300365619-33,,
1023,300365619,34,300365619-34,,
1024,300365619,35,300365619-35,,
1025,300365619,36,300365619-36,,
1026,300365619,37,300365619-37,,
1027,300365619,38,300365619-38,,
1028,300365619,39,300365619-39,,
1029,300365619,40,300365619-40,,
1030,300365619,41,300365619-41,,
1031,300365619,42,300365619-42,,
1032,300365619,43,300365619-43,,
1033,300365619,44,300365619-44,,
1034,300365619,45,300365619-45,,
1035,300365619,46,300365619-46,,
1036,300365619,47,300365619-47,,
1037,300365619,48,300365619-48,,
1038,300365619,49,300365619-49,,
1039,300365619,50,300365619-50,,
1040,300365619,51,300365619-51,,
1041,300365619,52,300365619-52,,
1042,300365619,53,300365619-53,,
1043,300365619,54,300365619-54,,
1044,300365619,55,300365619-55,,
1045,300365619,56,300365619-56,質問箇所所属/担当者,〒105-0001東京都港区虎ノ門二丁目１０番１号
1046,300365619,57,300365619-57,質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構
1047,300365619,58,300365619-58,質問箇所所属/担当者,石油・石油ガス備蓄部石油基地管理課佐藤勇二
1048,300365619,59,300365619-59,質問箇所TEL/FAX,（電話）０３－６７５８－８５１３
1049,300365619,60,300365619-60,質問箇所TEL/FAX,（ＦＡＸ）０３－６７５８－８０６４
1050,300365619,61,300365619-61,,
1051,300365619,62,300365619-62,,
1052,300365619,63,300365619-63,,
1053,300365619,64,300365619-64,,
1054,300365619,65,300365619-65,,
1055,300365619,66,300365619-66,資格申請締切日時,令和２年２月１０日（月）１２時
1056,300365619,67,300365619-67,仕様書交付期限,令和２年２月１２日（水）
1057,300365619,68,300365619-68,,
1058,300365619,69,300365619-69,開札日時,令和２年２月１４日（金）１４時１０分
1059,300365619,70,300365619-70,開札場所,東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング
1060,300365619,71,300365619-71,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構１９階会議室
1061,300365619,72,300365619-72,,
1062,300365619,73,300365619-73,,
1063,300365619,74,300365619-74,,
1064,300365619,75,300365619-75,,
1065,300365619,76,300365619-76,,
1066,300365619,77,300365619-77,,
1067,300365619,78,300365619-78,,
1068,300365619,79,300365619-79,,
1069,300365619,80,300365619-80,,
1070,300365619,81,300365619-81,,
1071,300365619,82,300365619-82,,
1072,300365619,83,300365619-83,,
1073,300365619,84,300365619-84,,
1074,300365619,85,300365619-85,,
1075,300365619,86,300365619-86,,
1076,300365619,87,300365619-87,,
1077,300365619,88,300365619-88,,
1078,300365619,89,300365619-89,,
1079,300365619,90,300365619-90,,
1080,300365619,91,300365619-91,,
1081,300365619,92,300365619-92,,
1082,300365619,93,300365619-93,,
1083,300365619,94,300365619-94,,
1084,300365619,95,300365619-95,,
1085,300365619,96,300365619-96,,
1086,300365619,97,300365619-97,,
1087,300365619,98,300365619-98,,
1088,300365619,99,300365619-99,,
1089,300365619,100,300365619-100,,
1090,300365619,101,300365619-101,,
1091,300365619,102,300365619-102,,
1092,300365619,103,300365619-103,,
1093,300365619,104,300365619-104,,
1094,300365619,105,300365619-105,,
1095,300365619,106,300365619-106,,
1096,300365619,107,300365619-107,,
1097,300365619,108,300365619-108,,
1098,300365619,109,300365619-109,,
1099,300365619,110,300365619-110,,
1100,300365619,111,300365619-111,,
1101,300365619,112,300365619-112,,
1102,300365619,113,300365619-113,,
1103,300365619,114,300365619-114,,
1104,300365619,115,300365619-115,,
1105,300365619,116,300365619-116,,
1106,300365619,117,300365619-117,,
1107,300365619,118,300365619-118,,
1108,300365619,119,300365619-119,,
1109,300365619,120,300365619-120,,
1110,300365619,121,300365619-121,,
1111,300365619,122,300365619-122,,
1112,300365619,123,300365619-123,,
1113,300365619,124,300365619-124,,
1114,300365619,125,300365619-125,,
1115,300365639,1,300365639-1,,
1116,300365639,2,300365639-2,,
1117,300365639,3,300365639-3,公告日,令和2年1月22日
1118,300365639,4,300365639-4,,
1119,300365639,5,300365639-5,,
1120,300365639,6,300365639-6,,
1121,300365639,7,300365639-7,,
1122,300365639,8,300365639-8,入札件名,令和2年度海外支所等への書類等の運送に係る単価契約
1123,300365639,9,300365639-9,,
1124,300365639,10,300365639-10,,
1125,300365639,11,300365639-11,,
1126,300365639,12,300365639-12,,
1127,300365639,13,300365639-13,調達年度;調達終了日;調達開始日,令和2年;令和3年3月31日;令和2年4月1日
1128,300365639,14,300365639-14,,
1129,300365639,15,300365639-15,,
1130,300365639,16,300365639-16,,
1131,300365639,17,300365639-17,,
1132,300365639,18,300365639-18,,
1133,300365639,19,300365639-19,,
1134,300365639,20,300365639-20,,
1135,300365639,21,300365639-21,,
1136,300365639,22,300365639-22,,
1137,300365639,23,300365639-23,,
1138,300365639,24,300365639-24,,
1139,300365639,25,300365639-25,,
1140,300365639,26,300365639-26,,
1141,300365639,27,300365639-27,,
1142,300365639,28,300365639-28,,
1143,300365639,29,300365639-29,,
1144,300365639,30,300365639-30,,
1145,300365639,31,300365639-31,,
1146,300365639,32,300365639-32,,
1147,300365639,33,300365639-33,,
1148,300365639,34,300365639-34,,
1149,300365639,35,300365639-35,,
1150,300365639,36,300365639-36,,
1151,300365639,37,300365639-37,,
1152,300365639,38,300365639-38,,
1153,300365639,39,300365639-39,,
1154,300365639,40,300365639-40,,
1155,300365639,41,300365639-41,,
1156,300365639,42,300365639-42,,
1157,300365639,43,300365639-43,,
1158,300365639,44,300365639-44,資格申請締切日時,令和2年2月27日(木)12時00分まで
1159,300365639,45,300365639-45,,
1160,300365639,46,300365639-46,,
1161,300365639,47,300365639-47,,
1162,300365639,48,300365639-48,入札書送付先;資格申請送付先;質問箇所所属/担当者,〒105-0001東京都港区虎ノ門二丁目１０番１号;〒105-0001東京都港区虎ノ門二丁目１０番１号;〒105-0001東京都港区虎ノ門二丁目１０番１号
1163,300365639,49,300365639-49,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構
1164,300365639,50,300365639-50,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,総務部管理課鈴木三恵;総務部管理課鈴木三恵;総務部管理課鈴木三恵
1165,300365639,51,300365639-51,,
1166,300365639,52,300365639-52,質問箇所TEL/FAX,Tel03-6758-8121Fax03-6758-8087
1167,300365639,53,300365639-53,,
1168,300365639,54,300365639-54,仕様書交付期限,令和2年2月26日(水)
1169,300365639,55,300365639-55,入札書締切日時,16時
1170,300365639,56,300365639-56,,
1171,300365639,57,300365639-57,,
1172,300365639,58,300365639-58,質問票締切日時,令和2年2月27日(木)12時00分
1173,300365639,59,300365639-59,,
1174,300365639,60,300365639-60,,
1175,300365639,61,300365639-61,入札書締切日時;開札日時,令和2年3月2日(月)14時00分;令和2年3月2日(月)14時00分
1176,300365639,62,300365639-62,開札場所,〒105-0001東京都港区虎ノ門二丁目10番1号
1177,300365639,63,300365639-63,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構２階C会議室
1178,300365639,64,300365639-64,,
1179,300365639,65,300365639-65,,
1180,300365639,66,300365639-66,,
1181,300365639,67,300365639-67,,
1182,300365639,68,300365639-68,,
1183,300365639,69,300365639-69,,
1184,300365639,70,300365639-70,,
1185,300365639,71,300365639-71,,
1186,300365639,72,300365639-72,,
1187,300365639,73,300365639-73,,
1188,300365639,74,300365639-74,,
1189,300365639,75,300365639-75,,
1190,300365639,76,300365639-76,,
1191,300365639,77,300365639-77,,
1192,300365639,78,300365639-78,,
1193,300365639,79,300365639-79,,
1194,300365639,80,300365639-80,,
1195,300365639,81,300365639-81,,
1196,300365639,82,300365639-82,,
1197,300365639,83,300365639-83,,
1198,300365639,84,300365639-84,,
1199,300365639,85,300365639-85,,
1200,300365639,86,300365639-86,,
1201,300365639,87,300365639-87,,
1202,300365639,88,300365639-88,,
1203,300365639,89,300365639-89,,
1204,300365639,90,300365639-90,,
1205,300365639,91,300365639-91,,
1206,300365639,92,300365639-92,,
1207,300365639,93,300365639-93,,
1208,300365639,94,300365639-94,,
1209,300365639,95,300365639-95,,
1210,300365639,96,300365639-96,,
1211,300365639,97,300365639-97,,
1212,300365639,98,300365639-98,,
1213,300365639,99,300365639-99,,
1214,300365639,100,300365639-100,,
1215,300365639,101,300365639-101,,
1216,300365639,102,300365639-102,,
1217,300365639,103,300365639-103,,
1218,300365639,104,300365639-104,,
1219,300365639,105,300365639-105,,
1220,300365639,106,300365639-106,,
1221,300365639,107,300365639-107,,
1222,300365639,108,300365639-108,,
1223,300365639,109,300365639-109,,
1224,300365639,110,300365639-110,,
1225,300365639,111,300365639-111,,
1226,300365862,1,300365862-1,,
1227,300365862,2,300365862-2,,
1228,300365862,3,300365862-3,公告日,令和２年２月５日
1229,300365862,4,300365862-4,,
1230,300365862,5,300365862-5,,
1231,300365862,6,300365862-6,,
1232,300365862,7,300365862-7,入札件名,海外安全教育業務
1233,300365862,8,300365862-8,質問箇所所属/担当者,（２）内容独立行政法人石油天然ガス・金属鉱物資源機構の役職員の安全教育契約
1234,300365862,9,300365862-9,,
1235,300365862,10,300365862-10,調達年度;調達終了日;調達開始日,令和２年;令和３年３月３１日;令和２年４月１日
1236,300365862,11,300365862-11,,
1237,300365862,12,300365862-12,,
1238,300365862,13,300365862-13,,
1239,300365862,14,300365862-14,,
1240,300365862,15,300365862-15,,
1241,300365862,16,300365862-16,,
1242,300365862,17,300365862-17,,
1243,300365862,18,300365862-18,,
1244,300365862,19,300365862-19,,
1245,300365862,20,300365862-20,,
1246,300365862,21,300365862-21,,
1247,300365862,22,300365862-22,,
1248,300365862,23,300365862-23,,
1249,300365862,24,300365862-24,,
1250,300365862,25,300365862-25,,
1251,300365862,26,300365862-26,,
1252,300365862,27,300365862-27,,
1253,300365862,28,300365862-28,,
1254,300365862,29,300365862-29,,
1255,300365862,30,300365862-30,,
1256,300365862,31,300365862-31,,
1257,300365862,32,300365862-32,,
1258,300365862,33,300365862-33,,
1259,300365862,34,300365862-34,,
1260,300365862,35,300365862-35,資格申請締切日時,令和２年２月２１日（金）１２：００まで
1261,300365862,36,300365862-36,,
1262,300365862,37,300365862-37,,
1263,300365862,38,300365862-38,資格申請締切日時,令和２年２月２６日（火）１２時００分
1264,300365862,39,300365862-39,,
1265,300365862,40,300365862-40,,
1266,300365862,41,300365862-41,,
1267,300365862,42,300365862-42,仕様書交付期限,令和２年２月２０日（木）１２時００分
1268,300365862,43,300365862-43,入札書送付先;資格申請送付先;質問箇所所属/担当者;開札場所,〒105-0001東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング;〒105-0001東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング;〒105-0001東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング;〒
1269,300365862,44,300365862-44,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構
1270,300365862,45,300365862-45,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,総務部管理課神保、前田Email：anzen@jogmec.go.jp;総務部管理課神保、前田Email：anzen@jogmec.go.jp;総務部管理課神保、前田Email：anzen@jogmec.go.jp
1271,300365862,46,300365862-46,,
1272,300365862,47,300365862-47,,
1273,300365862,48,300365862-48,,
1274,300365862,49,300365862-49,入札書締切日時;開札日時,令和２年３月２日（月）１５時００分;令和２年３月２日（月）１５時００分
1275,300365862,50,300365862-50,開札場所,〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング
1276,300365862,51,300365862-51,開札場所,独立行政法人石油天然ガス・金属鉱物資源機構２階会議室
1277,300365862,52,300365862-52,,
1278,300365862,53,300365862-53,,
1279,300365862,54,300365862-54,,
1280,300365862,55,300365862-55,,
1281,300365862,56,300365862-56,,
1282,300365862,57,300365862-57,,
1283,300365862,58,300365862-58,,
1284,300365862,59,300365862-59,,
1285,300365862,60,300365862-60,,
1286,300365862,61,300365862-61,,
1287,300365862,62,300365862-62,,
1288,300365862,63,300365862-63,,
1289,300365862,64,300365862-64,,
1290,300365862,65,300365862-65,,
1291,300365862,66,300365862-66,,
1292,300365862,67,300365862-67,,
1293,300365862,68,300365862-68,,
1294,300365862,69,300365862-69,,
1295,300365862,70,300365862-70,,
1296,300365862,71,300365862-71,,
1297,300365862,72,300365862-72,,
1298,300365862,73,300365862-73,,
1299,300365862,74,300365862-74,,
1300,300365862,75,300365862-75,,
1301,300365862,76,300365862-76,,
1302,300365862,77,300365862-77,,
1303,300365862,78,300365862-78,,
1304,300365862,79,300365862-79,,
1305,300365862,80,300365862-80,,
1306,300365862,81,300365862-81,,
1307,300365862,82,300365862-82,,
1308,300365862,83,300365862-83,,
1309,300365862,84,300365862-84,,
1310,300365862,85,300365862-85,,
1311,300365862,86,300365862-86,,
1312,300365862,87,300365862-87,,
1313,300365875,1,300365875-1,,
1314,300365875,2,300365875-2,,
1315,300365875,3,300365875-3,公告日,令和２年２月１４日
1316,300365875,4,300365875-4,,
1317,300365875,5,300365875-5,,
1318,300365875,6,300365875-6,,
1319,300365875,7,300365875-7,,
1320,300365875,8,300365875-8,,
1321,300365875,9,300365875-9,入札件名,統合仮想化基盤サーバの導入
1322,300365875,10,300365875-10,,
1323,300365875,11,300365875-11,施設名,仮想化基盤管理
1324,300365875,12,300365875-12,,
1325,300365875,13,300365875-13,,
1326,300365875,14,300365875-14,調達終了日,令和２年７月３１日
